GeneID	Length	X.home.xubuntu.Desktop.Mjaw..3.files1.SLO1_1.fq.gz.subread.BAM	X.home.xubuntu.Desktop.Mjaw..3.files1.SLO3_1.fq.gz.subread.BAM	X.home.xubuntu.Desktop.Mjaw..3.files1.SLO4_1.fq.gz.subread.BAM	X.home.xubuntu.Desktop.Mjaw..3.files1.SLO5_1.fq.gz.subread.BAM	X.home.xubuntu.Desktop.Mjaw..3.files1.SLO7_1.fq.gz.subread.BAM	X.home.xubuntu.Desktop.Mjaw..3.files1.SLO8_1.fq.gz.subread.BAM
100128239	2299	8	3	0	6	2	13
83700	3665	929	2419	171	3307	544	371
23310	5605	388	480	584	500	354	480
100507510	448	0	2	4	2	0	1
112936	3669	831	1025	1173	1173	862	806
29087	1321	280	346	310	502	239	297
27034	2204	354	424	447	513	328	359
112937	2944	6	9	12	16	3	14
89944	3155	11	31	81	69	33	74
100130507	3849	0	5	13	1	3	7
27087	3656	10	68	140	177	101	75
283177	2737	0	7	14	5	4	5
100507548	1442	0	0	0	0	0	0
100288778	1221	160	205	186	91	78	83
100507301	402	5	7	7	11	6	7
100302090	390	2	9	3	4	4	5
677784	1128	0	0	0	0	0	0
440073	7395	4	14	1	5	10	4
574538	2907	0	2	2	0	0	1
6539	3814	242	342	126	156	63	53
6540	3086	4	9	11	7	5	7
5927	10835	5104	5249	5645	6277	4283	5429
84318	2506	159	181	186	212	119	171
283358	3438	37	9	13	30	45	11
4815	1062	112	173	81	111	329	89
100049716	2653	167	247	156	236	214	130
65125	11946	6130	10288	8406	7693	25194	7114
5893	2673	313	279	354	255	302	387
100130219	2331	26	25	19	15	22	32
23085	9537	674	1295	1009	982	693	941
100292680	2244	2	2	1	0	0	4
144699	2111	116	156	172	177	162	130
81029	2311	13	36	11	22	33	17
79602	3965	1192	1719	1593	1764	1304	1139
93589	5343	219	255	255	289	167	188
654429	3989	0	0	0	1	0	0
100271702	2352	3	2	6	7	3	4
196513	2092	120	122	155	146	163	132
775	14169	41	48	44	42	68	86
100507402	1741	0	1	0	0	0	0
283440	571	2	13	16	10	7	10
2288	3743	505	559	652	677	733	469
55846	2362	392	474	395	432	409	454
83714	2777	116	159	146	130	153	194
100507424	1602	37	44	42	48	46	64
2305	3626	28	47	43	26	44	42
83695	1886	214	292	234	298	204	220
7289	3106	89	83	96	86	70	66
7004	2161	0	0	0	0	1	0
10867	4351	327	400	66	798	317	122
100128253	2454	0	1	0	0	0	0
100129223	5979	0	0	0	0	0	0
56341	2343	0	0	0	0	0	0
100128816	1695	102	102	128	101	121	101
84766	3787	267	346	400	380	340	357
57097	4492	569	516	534	470	360	504
100507492	719	73	58	60	83	36	60
100507511	588	0	0	0	0	0	0
894	6522	3785	3242	4719	5760	2751	3867
57103	8229	500	389	509	549	284	330
8074	3018	0	2	2	1	0	4
2251	744	0	0	0	0	0	0
57102	3819	568	444	502	507	306	379
10635	2269	50	32	34	19	21	21
8798	1845	129	148	148	159	134	103
10566	3020	4	8	1	11	3	11
4704	1609	649	612	631	719	461	446
26290	2135	5	9	15	11	7	11
3742	5978	23	29	74	32	18	43
3736	7983	0	0	0	0	1	0
100507560	725	0	0	0	0	0	0
3741	2865	5	4	3	7	0	3
100507576	466	0	0	0	0	0	0
100507271	345	0	0	0	0	0	0
4908	1397	0	0	0	0	0	0
57101	3717	50	72	15	118	20	15
7450	8833	164	215	45	162	118	76
928	1231	563	557	221	1313	234	313
55200	3580	98	174	114	110	188	163
7132	2226	1483	1920	1232	1691	1781	1338
6337	3822	4	5	4	2	3	9
4055	2107	656	840	558	775	662	358
678655	2364	99	173	63	173	105	63
939	1320	184	136	90	183	150	193
55080	1818	702	451	483	447	551	227
6843	3139	586	784	746	696	722	966
51258	677	406	393	402	503	312	256
9918	4806	832	910	1034	1045	871	717
692148	330	15052	12630	19305	21176	14444	12828
2597	1310	14766	17674	11648	15480	11605	8899
25900	2831	499	701	528	619	582	420
4839	2729	301	302	293	324	279	269
1108	6497	2919	3677	3284	3838	3043	2731
100127974	2196	52	51	82	57	38	70
677780	137	0	0	3	2	1	1
57121	2920	118	169	107	197	156	170
84519	1886	652	1359	552	2112	1210	510
51147	1448	577	683	480	738	516	474
171017	3876	525	748	598	654	605	616
196500	2170	14	16	7	11	11	12
50813	2305	558	664	482	725	562	467
8079	1923	726	758	613	787	725	647
5763	1150	51	51	51	77	154	35
3902	1992	13	38	103	45	62	32
920	3977	1385	3242	2525	2926	1693	2140
27239	2516	108	221	195	174	100	136
10536	2637	3	6	13	7	6	21
2784	1923	4	3	4	3	3	10
83461	1170	2	10	14	7	13	6
8078	3191	506	638	544	726	557	495
7167	1856	2336	2557	2024	2664	1979	1350
84727	1288	88	77	45	88	83	70
283345	634	20	7	13	27	11	20
171220	1057	38	26	26	55	27	30
10233	1800	45	59	44	80	73	72
2026	2423	245	286	187	412	234	391
1822	4419	92	194	129	91	124	172
100147744	63	105	71	115	47	6	45
113246	543	267	299	234	182	180	242
5777	2552	4802	4703	3479	4148	3768	3166
100507644	350	3	11	5	2	4	2
406985	68	0	0	0	0	0	0
406933	95	1	1	0	0	3	0
11331	1443	1048	1081	960	1212	875	783
677777	270	260	293	264	296	334	257
10436	1071	305	282	284	354	266	310
10162	2297	903	836	629	839	581	511
716	2811	4	6	9	5	6	13
715	2268	29	30	29	33	37	17
51279	3398	633	698	415	844	888	457
283314	5272	183	360	330	403	421	311
83758	940	28	71	54	55	57	83
9746	4013	264	500	618	395	446	411
5830	4314	220	240	238	282	275	232
341392	1743	2	5	1	3	0	2
283316	4583	16	51	47	18	28	24
9332	4193	1223	3091	1733	2131	1471	1230
339	892	0	0	1	0	0	1
9573	1224	0	0	0	2	0	0
359787	1040	5	0	0	1	0	0
170482	1314	135	42	53	80	10	98
360030	907	0	0	0	0	0	0
79923	2098	4	0	0	0	0	1
144195	2195	113	102	4	5	18	4
6515	3938	8449	4777	5018	7419	2145	3882
55810	5482	543	809	673	857	748	723
719	1955	1832	1700	709	1098	761	568
25977	2593	1742	1121	1260	1338	875	1177
50856	1281	1017	846	794	1065	503	635
642559	1084	78	66	68	61	65	56
440077	3438	3	0	4	2	0	0
440078	3266	27	28	21	40	41	60
55138	2516	7	19	6	1	6	8
643856	457	4	1	0	2	4	3
653113	2143	18	25	17	12	15	15
389634	662	32	82	33	16	23	43
93978	1613	93	173	194	96	16	83
338339	1936	785	907	593	575	343	535
26253	2158	1370	1238	2298	1126	682	497
57379	2794	1	6	2	0	0	0
8076	2882	3	10	0	2	2	0
57494	5830	369	302	260	281	215	274
100506112	1013	68	61	46	56	47	62
144568	5190	3	5	4	1	3	2
1911	5179	99	98	112	118	87	125
4074	2454	3070	2794	2758	3454	1839	1766
10219	1791	266	403	1608	289	566	580
253128	2210	84	123	626	98	211	231
144571	2187	194	313	1417	150	517	576
2	4653	1069	1847	7869	875	2618	2891
5858	4610	582	1209	4432	463	1503	1714
100422885	85	2	0	10	1	2	7
100499405	2469	98	171	502	75	210	208
642846	3499	107	29	29	53	45	111
728715	676	17	10	9	11	7	21
440081	3909	65	35	34	61	62	93
408186	4119	6	0	1	36	46	4
3820	740	616	614	1018	927	260	328
374443	2612	1335	1211	1298	1547	1200	2023
29121	5249	3250	2490	4886	3728	2949	4931
160365	635	28	21	32	34	26	42
969	2495	909	386	756	812	437	682
51348	1242	74	334	461	465	179	160
9976	2038	1198	686	882	811	440	784
100431172	731	0	0	1	0	0	1
387836	916	0	0	0	0	0	0
100506159	972	3	6	18	3	5	5
160364	1555	2280	2069	2570	2276	1027	1617
51266	972	697	863	298	1130	427	258
387837	3500	203	228	235	172	174	171
283420	1673	30	10	14	17	23	10
51267	1779	52	86	66	72	52	44
64581	2732	6083	4004	4291	5326	3129	3287
4973	2516	103	18	55	33	38	10
120939	2789	18	6	7	2	3	2
23710	1870	763	803	1168	1007	1252	619
3824	3355	288	797	1965	902	1192	576
22914	1576	1408	1187	4487	1741	1977	1887
8302	928	86	231	772	401	362	226
3823	1145	58	143	256	76	74	132
3822	1221	41	136	320	110	75	116
3821	1724	63	332	203	141	69	49
100506182	1222	249	44	188	111	471	190
10748	2208	71	66	271	147	70	166
55110	2579	135	95	99	163	75	157
55359	2995	9	19	30	45	46	25
8531	1974	1547	1647	766	906	6496	355
100506226	752	0	0	0	0	0	0
50837	1096	3	0	0	1	1	2
50836	930	1	1	0	1	1	3
50835	1075	0	3	1	2	2	4
50839	924	12	7	1	5	1	19
11272	993	27	30	28	23	16	50
5554	1203	16	38	32	41	31	58
50838	1637	38	45	48	37	31	104
5555	4323	96	119	119	91	71	213
50840	954	61	80	56	66	43	127
259296	1000	34	75	46	67	39	87
259295	1914	96	80	108	105	72	147
259294	900	118	126	126	142	95	261
259290	1021	160	183	169	155	101	299
259292	930	74	100	70	81	50	138
259289	1027	143	74	86	15	40	123
259293	960	277	280	235	171	173	405
353164	945	4	3	1	3	1	1
5544	1092	1	13	4	5	2	5
5545	915	3	18	3	4	4	7
5542	1173	2	14	2	6	5	8
653247	1428	1	12	1	4	3	6
338817	3673	3	25	11	9	5	15
2120	5989	1594	2320	2000	1974	1572	1572
79370	2233	24	6	4	16	0	10
100506248	321	30	37	86	41	24	21
100422872	85	1	0	2	0	0	0
4040	10085	115	37	11	83	67	268
54682	2297	96	39	29	161	136	74
503693	1538	15	1	4	3	5	7
118426	2085	145	150	201	171	133	210
80824	6312	620	512	608	963	435	822
1389	3748	1241	1126	1119	1501	999	972
2842	1743	9	9	10	9	24	34
1027	2413	1809	1556	1673	1933	1228	1627
81575	4826	30	31	34	17	51	41
693198	95	1	0	0	1	6	2
51202	1817	765	605	745	804	516	573
387841	660	18	15	18	26	13	18
9052	2851	1	0	0	0	0	0
693199	90	0	0	0	0	0	0
55507	1038	3	28	28	16	9	3
50865	1209	64	145	112	87	148	89
100506314	1743	15	55	28	83	4	12
93164	4389	224	193	128	188	126	128
57613	4711	152	185	169	203	138	169
83445	2356	13	10	11	4	4	8
2012	2804	76	45	34	63	14	65
283422	3202	0	0	0	0	0	0
2904	5941	0	0	0	0	0	0
55729	4661	2767	3330	4212	3399	3009	3923
79887	1932	4636	5413	2929	4335	2919	2408
2984	3844	97	129	79	130	83	68
121504	412	188	224	178	251	193	180
55766	3667	157	281	141	288	281	137
51729	2674	1009	1113	1148	967	859	1014
144608	1127	16	4	9	12	4	6
440087	2104	5	0	7	4	3	10
420	1371	1	2	3	1	13	1
4256	1473	6	3	6	3	7	14
121506	1536	245	197	167	192	165	327
397	1216	13659	14216	9442	15771	11474	8151
5149	747	47	42	61	26	13	19
85004	2325	0	0	0	0	0	0
5800	6402	486	546	239	382	180	245
2059	4082	115	145	61	114	26	34
11171	1907	686	599	641	840	613	508
51071	1724	459	517	354	702	445	248
729025	2923	0	0	0	0	0	1
4257	1140	124	176	108	118	83	83
55885	3882	7	4	1	2	1	2
100506332	513	76	56	56	90	112	38
79785	1134	0	0	0	0	0	0
5288	4844	0	0	0	0	0	0
89869	2075	1	0	0	0	0	1
93661	1078	0	0	0	0	0	0
54477	4761	104	133	226	130	102	104
121536	5660	490	448	590	563	314	538
100506393	526	0	0	0	1	1	1
5139	4124	250	288	60	419	97	104
53919	3578	0	1	0	1	0	0
28234	2712	0	0	0	0	0	0
338821	1923	1	0	1	0	0	1
10599	2787	0	0	0	1	0	0
6579	7871	0	0	0	3	0	0
3375	1976	0	0	0	0	0	1
79912	4126	344	202	276	300	189	353
5965	3779	1044	733	1051	1354	641	765
51026	3272	598	331	411	493	285	495
80763	583	62	66	29	129	77	19
2998	3132	9	6	6	5	7	8
3945	1600	3218	1955	1733	3393	1898	2444
3764	2381	0	1	0	1	0	1
10060	8463	0	0	0	0	0	0
55907	1741	218	229	236	256	325	156
6489	9714	141	76	70	78	50	124
9847	4408	1482	1373	1486	1559	926	1576
55500	7306	1995	1362	1626	1884	1158	1511
6660	4714	17	26	23	9	17	16
100126320	75	5	5	3	1	3	5
144360	1710	1	0	0	3	4	0
586	10227	459	295	241	363	210	180
56286	631	1	0	1	3	0	0
196415	1516	0	1	1	0	0	0
645177	2091	2	1	1	1	0	1
4033	2809	2403	2049	2048	2733	1693	1750
55259	2700	15	7	13	17	26	10
144363	1135	77	47	44	65	41	60
3845	5421	1432	985	1347	1377	772	1125
160492	2491	0	0	0	0	0	0
100422897	60	0	0	0	0	0	0
100506451	3805	5	4	3	2	1	2
11228	6950	20	14	15	9	0	15
100506529	409	0	0	0	0	0	0
79365	3780	11	29	14	12	25	23
8082	4729	25	32	23	20	21	29
3709	12568	4765	4494	4280	4435	3134	3802
55726	2976	418	345	470	479	334	320
26127	3150	1053	697	850	1118	1393	642
51768	4346	883	1104	910	1257	777	777
9412	1753	375	236	324	304	219	364
728858	966	2	3	4	3	5	7
23012	5098	1133	872	940	1391	625	800
56938	1930	60	58	27	62	15	8
341346	1272	0	0	0	0	1	0
8496	6199	48	55	48	62	50	54
387849	1139	0	1	1	0	1	0
60488	1897	462	377	460	617	323	338
100287284	1095	3	2	1	5	9	9
57542	6469	410	372	474	508	305	438
5744	2639	0	0	0	0	0	0
55297	2335	876	612	867	1031	811	851
55711	2095	472	479	343	432	298	389
100506606	2383	86	77	88	73	99	89
51290	1777	674	309	484	502	308	545
341350	3420	25	19	26	4	45	10
83857	9193	209	164	557	255	4	249
10526	5690	1070	1285	1327	1458	936	1292
65981	4485	520	460	578	445	652	711
100287314	2533	0	1	2	0	0	0
441631	5562	1	1	1	1	2	2
100506660	2321	3	4	3	1	2	1
1663	3927	260	178	192	183	65	65
144203	4185	48	0	22	21	11	2
58516	3158	777	421	586	668	434	603
79857	1630	40	36	42	41	52	65
160518	9391	122	243	237	45	181	100
254013	2381	53	39	33	34	37	40
196394	2110	219	138	128	217	160	187
440093	1057	51	40	40	46	44	37
55196	6230	12148	7733	10382	10415	10379	11977
636	3589	55	87	75	73	70	103
121512	8295	1963	1506	2110	1824	1298	1304
10059	4612	1700	1138	1421	1822	978	1398
51067	2179	227	203	239	259	164	209
5318	4439	14	28	20	40	32	26
341359	3286	0	0	0	0	0	0
84920	3128	266	175	176	286	173	265
100130830	939	0	0	0	0	0	0
144245	10074	216	123	173	244	148	199
144402	3461	709	604	716	689	415	369
55605	6641	164	197	526	325	241	298
225	5341	602	433	451	706	493	763
283461	2789	3	5	4	6	3	5
114134	7003	195	236	211	213	173	157
120892	9225	23325	12508	12501	14310	9301	10264
100506072	21684	2	0	1	0	0	3
283463	770	0	0	0	0	0	0
1272	3427	0	0	0	0	0	0
29951	4094	0	0	1	1	0	0
100506577	551	0	0	0	0	0	0
283464	7489	504	356	495	469	289	468
10138	9146	818	671	922	745	562	1069
85437	1844	167	146	187	186	123	143
51535	4585	882	807	895	1144	756	885
144165	4798	95	156	127	89	131	80
100506684	1003	0	0	0	0	0	0
80070	5733	0	0	0	0	0	1
83448	4399	532	283	482	484	267	538
51135	4341	1395	1135	1411	1719	1060	1292
5756	3045	414	289	331	393	190	348
84216	2697	41	36	85	67	40	93
4753	4234	1226	345	167	648	679	1378
440097	2722	0	1	0	1	0	2
83956	2794	1	2	1	3	0	1
51054	1839	103	139	112	195	113	109
196527	7090	6242	8320	3740	10601	5911	3653
400027	2202	231	196	234	340	215	281
196528	8466	1793	1887	2238	2074	1676	2212
9169	7596	3925	3481	4453	3994	2781	3691
81539	8487	4572	3511	5764	4699	4101	6167
54407	4884	5272	4086	4266	5074	2985	4091
100288798	457	22	43	17	44	45	25
55089	3983	23	13	9	12	11	18
347902	3951	256	198	165	351	250	250
100233209	2502	462	208	225	411	249	557
91523	2075	398	257	148	371	308	478
79657	3687	570	511	515	543	289	503
8909	2460	5	17	4	20	22	12
10411	6602	38	59	28	22	69	48
55652	3034	229	329	136	212	796	201
51564	4290	763	1204	666	918	888	1072
7421	4775	396	485	353	401	273	315
79022	1588	274	238	214	473	310	243
1280	5087	3	3	6	7	8	10
29843	4726	622	665	632	730	545	638
100505587	348	11	9	7	13	14	10
5213	3823	211	267	219	362	231	201
140461	2613	596	634	530	829	571	502
387856	2344	3	7	4	3	6	3
643162	3669	43	74	33	41	33	59
121275	954	2	9	1	2	3	15
341567	1300	1	5	0	2	4	8
121274	4686	1245	1860	1417	2151	1198	1343
100505923	1824	4	2	5	2	1	2
23519	396	3	1	0	1	0	0
121273	889	0	2	0	2	2	0
341568	1080	0	0	0	0	0	0
3906	728	0	1	0	0	0	0
54934	2387	632	534	686	684	537	607
677815	137	2	5	5	8	3	5
677793	135	6	1	5	9	3	8
677794	137	14	5	3	16	1	11
144438	3985	862	485	866	904	582	868
904	2568	748	635	792	910	649	631
255411	658	0	0	0	2	0	0
112	6698	40	48	19	74	24	18
100506125	568	0	0	0	1	0	0
784	2698	23	41	24	30	25	30
9416	3267	1193	1313	1302	1486	1029	873
27289	1665	1	4	2	5	1	2
85478	1815	97	94	136	156	133	136
51303	1337	168	282	373	233	238	214
377	3537	3267	4199	2797	4975	3331	2286
7480	2369	34	43	50	56	37	53
7471	2284	17	17	30	28	25	37
23109	3744	1	4	4	2	1	2
5571	1741	715	774	660	926	601	515
8085	19419	1617	3726	3052	2927	3926	3705
121268	1177	22	23	42	47	19	24
50846	1936	0	2	0	4	1	2
55716	2345	703	804	612	828	608	784
100288366	1191	2	2	1	1	0	2
10376	1753	920	714	523	1079	632	489
100289104	1364	3	7	6	5	7	3
7846	1666	988	743	362	746	515	492
100293962	1453	192	145	55	167	160	76
84790	1553	660	614	351	1173	478	348
5630	1833	0	0	0	0	1	0
10024	2852	9	14	17	4	42	1
338761	2065	0	0	0	0	0	0
79962	1839	0	0	0	0	0	0
65244	3796	85	130	166	144	109	90
100335030	3162	8	10	31	5	9	15
23416	3853	45	108	59	58	67	72
10445	1970	570	654	581	742	525	510
84070	3370	24	28	35	17	26	61
25766	3705	53	62	49	55	55	81
91010	11192	796	937	762	794	687	807
7009	3356	11806	11836	9365	12762	8518	8087
57701	4900	386	510	395	361	411	368
100286844	3088	15	8	11	18	12	29
144233	3249	72	89	62	79	66	67
23017	4703	0	1	0	1	0	1
283332	2341	0	0	0	0	0	0
359	4179	0	0	0	0	0	0
362	1821	0	0	0	0	0	0
363	2654	0	0	1	0	0	2
29127	3459	191	212	237	200	182	142
41	3916	7	5	3	4	7	13
6602	3429	538	693	709	725	591	651
2819	2877	2	12	2	1	4	7
84987	601	218	214	223	302	148	188
91012	1943	463	553	543	578	510	546
51474	3961	126	108	178	226	105	164
100302220	71	0	0	0	0	0	0
121006	7265	3	4	10	1	5	13
113251	6709	679	820	847	1077	625	658
57609	8715	2831	2366	2263	3068	2261	2674
466	2505	356	318	317	388	290	267
283471	1465	0	0	1	0	1	0
25840	3390	2490	2803	1598	2348	1854	1161
613227	294	3	6	3	9	6	5
4891	6805	995	1179	981	1135	764	863
25875	2132	702	748	733	949	648	640
81566	4469	317	461	445	477	323	430
7024	3715	519	800	839	892	557	701
5463	5301	105	122	87	213	114	273
9802	2823	9540	9518	6905	9551	7430	6452
57228	1239	86	67	83	60	52	67
51411	2211	5346	5296	4717	6326	4518	3724
1990	952	2	8	3	7	3	5
11226	4520	381	396	362	438	677	244
9498	5969	191	258	273	200	132	156
6334	7215	8	14	42	25	32	52
283401	2860	6	10	4	3	6	10
401720	4533	21	23	19	20	28	44
728503	1573	5	0	6	2	2	4
341405	1983	0	0	0	0	0	0
94	4404	46	57	36	53	33	35
91	4807	578	719	444	686	537	361
160622	1932	63	50	111	83	77	81
100506166	1410	63	55	124	72	14	35
3164	2670	213	200	819	381	79	262
60673	1437	252	272	261	308	196	146
100506625	459	0	0	1	0	0	0
144501	3894	1	3	1	3	1	3
283403	1257	0	0	0	1	0	1
283404	1053	0	0	0	0	1	0
3855	1702	2	1	1	1	4	2
3887	1910	3	0	1	0	0	0
3892	2091	2	3	0	0	0	0
3889	1875	0	0	0	0	0	0
3891	2491	0	0	0	0	0	0
3890	2073	0	0	0	0	0	0
3888	2681	0	0	0	0	0	0
9119	2125	0	0	0	0	0	0
3854	2282	0	0	0	1	0	0
286887	2289	0	0	0	0	1	0
3853	2450	0	0	0	0	0	0
3852	2303	6	11	32	7	0	7
112802	2265	0	0	0	0	0	0
121391	2788	0	2	0	0	1	3
140807	2015	62	54	10	23	54	116
319101	2284	40	29	13	10	28	85
3849	2414	11	2	3	6	3	8
3848	2451	237	534	19	67	2055	22
374454	3305	0	12	0	0	56	3
51350	2529	0	0	0	0	0	0
3850	2310	0	0	0	0	0	0
3851	2576	0	0	0	0	0	0
338785	2066	0	0	0	0	1	0
196374	1778	0	0	0	0	0	0
3856	1796	0	3	0	2	0	0
3875	1535	6	8	5	11	5	16
1975	4028	10950	10879	10545	13404	8658	10617
283335	2863	6	3	5	7	5	12
23371	5200	85	84	76	93	80	135
84926	2932	362	395	329	524	397	349
3489	966	0	0	1	4	2	2
8435	2073	10	3	2	10	5	5
51380	2695	365	311	249	425	362	432
283337	4256	758	1033	836	1186	832	917
3695	2771	1372	1278	1728	1618	1328	1425
5916	3374	199	284	152	306	181	220
84975	2216	289	364	309	365	272	217
9700	6623	22	47	46	27	37	17
5204	687	3073	2790	2514	3530	2298	2047
60314	1215	209	221	186	211	222	164
8086	1837	382	473	383	491	414	297
121340	3049	5	4	3	3	8	4
6667	7702	4787	6190	4796	6481	4799	4283
269	1863	0	2	0	0	2	2
54458	1195	1355	1462	1091	1606	1102	981
5094	3171	1928	4643	3999	3565	3800	3391
7786	3640	271	427	374	439	349	386
6895	1988	174	177	166	242	155	144
8620	592	36	44	35	32	24	39
11016	6721	543	1153	894	715	856	728
517	1287	2320	2533	1946	2668	1939	1642
57658	3046	1536	1959	1503	2197	1866	1389
3229	2396	0	0	0	0	0	0
3228	849	0	0	0	0	0	0
100124700	2333	0	0	0	0	0	0
3227	2037	0	0	0	0	0	0
3226	1960	0	0	0	0	0	0
406973	110	0	0	0	0	0	0
3225	1542	0	0	0	0	0	0
3224	2290	0	0	0	0	0	0
3222	2170	1	0	2	0	0	1
3223	2238	0	0	1	0	0	0
3221	2340	4	8	16	8	13	18
693200	96	0	0	0	0	0	0
440101	3942	0	1	1	2	3	4
100240735	905	12	14	17	10	5	10
100240734	491	3	0	1	0	1	0
400043	1396	2	4	1	1	2	7
23583	1570	190	178	156	200	150	130
23468	11868	1409	1338	1449	1668	1103	2157
3178	1925	1782	1165	1595	1412	854	1914
100506653	965	296	195	292	250	156	411
4778	1865	1571	1647	643	1712	2998	589
22818	1897	1247	1480	1197	1460	1377	893
442892	99	6	5	3	4	0	3
53831	1509	162	121	153	56	47	40
25946	2469	264	718	503	415	452	359
100506666	729	1	0	0	2	2	0
3678	4250	1759	2809	1956	2375	2146	1838
121355	812	46	25	38	26	21	53
3071	3945	6907	8264	7415	8033	5764	4801
5153	3724	107	163	169	128	151	144
5502	1834	3	4	5	3	3	9
644076	781	0	0	0	0	0	0
90070	508	0	0	0	0	0	0
117159	517	0	0	0	0	0	0
118430	492	1	0	1	0	0	0
9840	2075	579	466	269	655	389	967
58158	3956	1	0	0	1	1	0
441639	1008	0	0	0	0	0	0
121364	951	0	0	0	0	0	0
254783	939	0	0	0	0	0	0
283365	945	0	0	0	0	0	0
390321	939	0	0	0	0	0	0
254786	936	0	0	0	0	0	0
390323	939	0	0	0	0	0	0
403282	939	0	0	0	0	0	0
390326	939	0	0	0	1	0	0
341416	939	0	0	0	0	0	1
390327	939	1	0	0	0	0	0
403284	954	0	0	0	0	0	1
341418	930	0	0	0	0	0	1
121130	942	0	0	0	0	0	1
196410	1506	39	13	1	7	4	0
3679	4415	40	21	8	27	14	12
2647	572	711	641	452	655	425	318
5959	1337	100	104	53	104	82	83
967	1017	1862	1500	1043	1497	957	665
100506701	1443	68	48	38	58	27	30
10220	4260	90	116	122	129	114	146
84324	1308	293	324	320	369	248	232
29095	1334	278	239	208	301	200	153
85406	3330	747	800	745	894	713	576
440104	3502	76	129	99	115	116	93
4327	3254	21	28	9	22	14	6
84305	1276	137	220	163	258	163	159
1606	3055	2706	2348	1487	3023	1795	3949
6490	2126	50	74	40	66	57	165
1017	2293	242	304	265	352	248	196
5869	3296	1839	2553	1902	2303	2480	1730
6821	2462	126	162	85	146	91	110
64375	5451	61	108	69	84	63	67
6231	682	66	52	98	64	40	70
2065	5947	8	8	7	11	7	23
5036	2626	892	972	855	946	2417	681
6171	584	1472	1258	1230	1813	1209	1209
84872	2121	121	174	106	208	140	117
23344	4277	3190	3148	3181	4279	3037	3078
140465	869	39	29	24	27	28	21
4637	754	8521	9785	5817	13409	12682	4401
6601	5681	1293	2012	1900	1868	1620	1640
100506719	766	53	21	25	30	25	25
10193	3443	840	1045	882	1020	879	704
79035	1401	74	87	85	95	82	59
283375	2109	2	15	7	3	1	8
283373	8656	467	801	709	736	711	750
93058	1805	88	112	158	105	127	135
1431	2976	1448	1670	1728	1858	1278	1296
10330	1599	311	296	317	411	244	251
9924	5564	1062	1393	1226	1654	1371	1343
51561	1042	44	51	59	63	53	45
6773	4551	5353	6141	5543	4729	3742	3245
319	1689	14	8	15	6	7	10
8914	5138	133	197	231	168	148	116
4284	2608	4	2	2	4	2	0
283377	2107	176	150	169	262	136	176
27165	2623	93	95	101	136	77	146
5939	8486	289	571	732	589	388	400
11176	8934	2894	4862	3852	3938	3709	3594
506	1843	4277	4275	4086	5143	5735	2761
692090	75	17	6	10	10	7	15
26789	75	41	21	35	27	20	36
100506732	1090	0	2	1	5	4	2
10728	1916	294	249	272	271	296	189
4666	6957	6680	4970	5424	7925	4255	3921
5557	1462	164	134	144	187	108	132
8630	1512	2	0	4	1	2	3
121214	1765	1	0	0	0	0	0
8608	1724	8	10	12	12	7	13
11318	1570	8	2	8	5	11	6
100130083	591	4	2	2	0	2	1
9880	6170	293	359	348	380	318	372
6866	955	0	0	3	3	1	0
4640	3613	19	31	14	27	15	20
23306	5617	560	500	546	615	435	713
4665	2711	139	146	172	184	155	147
6778	4267	4980	6076	5299	6446	5137	4517
4035	14905	4475	19984	11798	9871	8395	7647
100302201	73	0	0	0	0	0	0
11247	1804	1	1	0	0	0	2
6472	2856	403	479	450	503	368	329
56901	1188	1	1	0	4	2	5
246329	1643	97	131	104	154	125	83
22864	3974	763	1124	1141	1099	975	983
3626	1990	0	0	2	0	1	0
83729	2437	2	1	1	2	4	2
2735	3622	120	80	88	113	191	90
64333	2975	2074	2459	1979	2820	2716	2285
4141	2795	1144	1230	1255	1413	1130	1062
1649	1178	201	197	154	302	269	271
693201	97	11	18	12	32	10	12
114785	4150	286	637	440	443	857	692
10540	1731	626	861	735	961	646	554
3798	3897	7	9	8	7	9	11
79837	3219	393	497	507	572	446	402
196403	2029	106	85	119	111	111	116
115557	2803	1	7	4	1	4	5
65012	2409	1	0	0	0	0	0
2583	3010	0	0	1	0	0	0
10956	2859	4056	4583	3635	4834	3403	2588
116986	5166	488	524	562	558	623	646
100130776	1531	3	4	6	3	4	6
6302	1740	270	268	288	365	230	196
1019	1443	337	336	328	420	278	276
92979	2462	89	81	112	149	102	114
1594	2487	2	5	3	5	8	3
4234	1307	34	34	38	54	32	28
25895	2840	29	76	47	77	22	23
10102	2404	182	153	176	197	161	180
10677	2995	70	116	76	171	171	132
10106	5020	3970	6176	4360	6045	5282	4465
407016	84	5	9	0	3	7	6
100506805	1625	113	116	64	93	120	108
100289282	597	0	0	0	0	0	0
100289313	1104	0	0	0	0	0	0
100506844	699	22	17	34	31	23	19
91419	1160	88	38	61	77	64	62
100506869	1452	0	0	0	0	0	0
121227	4143	1	0	0	0	1	0
9194	3541	479	545	636	574	404	704
338811	4056	55	37	19	52	149	45
9958	4611	7759	5789	5517	5893	8309	5105
23041	10379	2423	2234	2733	2543	1865	2726
283416	1684	90	126	126	95	86	97
406891	84	3	12	9	5	5	9
57460	6201	145	150	161	179	128	124
100506911	336	0	1	0	1	0	0
